,ntoskrnl.exe,ntoskrnl.exe.1
115558,55.0,179
115559,30.0,34
115560,165.0,152
115561,122.0,157
115562,122.0,180
115563,122.0,142
115564,30.0,177
115565,34.0,142
115566,143.0,164
115567,152.0,180
115568,122.0,180
115569,160.0,30
115570,152.0,30
115571,143.0,30
115572,122.0,177
115573,122.0,142
115574,177.0,177
115575,137.0,142
115576,182.0,164
115577,177.0,159
115578,152.0,180
115579,182.0,159
115580,179.0,180
115581,143.0,142
115582,137.0,177
115583,143.0,8
115584,177.0,176
115585,114.0,139
115586,114.0,177
115587,177.0,179
115588,114.0,59
115589,30.0,59
115590,114.0,59
115591,127.0,152
115592,114.0,180
115593,114.0,59
115594,162.0,179
115595,114.0,177
115596,114.0,30
115597,114.0,30
115598,162.0,30
115599,114.0,177
115600,55.0,152
115601,114.0,152
115602,114.0,179
115603,162.0,179
115604,162.0,101
115605,162.0,179
115606,55.0,179
115607,114.0,34
115608,165.0,152
115609,114.0,165
115610,122.0,177
115611,114.0,179
115612,122.0,177
115613,114.0,152
115614,114.0,165
115615,172.0,179
115616,114.0,127
115617,122.0,152
115618,34.0,177
115619,114.0,165
115620,114.0,177
115621,34.0,30
115622,114.0,30
115623,152.0,30
115624,122.0,177
115625,114.0,142
115626,114.0,30
115627,152.0,177
115628,122.0,30
115629,177.0,142
115630,165.0,30
115631,122.0,164
115632,122.0,177
115633,177.0,114
115634,122.0,180
115635,114.0,156
115636,122.0,179
115637,34.0,34
115638,114.0,140
115639,152.0,179
115640,122.0,140
115641,152.0,179
115642,122.0,140
115643,122.0,179
115644,177.0,152
115645,137.0,140
115646,165.0,114
115647,122.0,156
115648,182.0,180
115649,122.0,30
115650,177.0,30
115651,122.0,30
115652,127.0,177
115653,162.0,142
115654,162.0,30
115655,55.0,177
115656,55.0,30
115657,152.0,30
115658,182.0,142
115659,179.0,177
115660,137.0,164
115661,176.0,180
115662,162.0,180
115663,177.0,165
115664,162.0,177
115665,55.0,86
115666,179.0,59
115667,34.0,35
115668,179.0,165
115669,152.0,177
115670,152.0,142
115671,122.0,30
115672,179.0,177
115673,172.0,30
115674,179.0,142
115675,152.0,164
115676,122.0,30
115677,122.0,180
115678,177.0,177
115679,177.0,180
115680,165.0,30
115681,122.0,30
115682,152.0,30
115683,122.0,177
115684,179.0,30
115685,179.0,30
115686,180.0,30
115687,172.0,177
115688,122.0,177
115689,139.0,115
115690,176.0,180
115691,34.0,142
115692,139.0,177
115693,152.0,142
115694,122.0,164
115695,152.0,180
115696,122.0,180
115697,122.0,30
115698,177.0,30
115699,137.0,30
115700,165.0,177
115701,182.0,142
115702,122.0,177
115703,122.0,8
115704,177.0,176
115705,122.0,139
115706,34.0,177
115707,141.0,179
115708,179.0,59
115709,152.0,59
115710,122.0,59
115711,152.0,152
115712,127.0,180
115713,122.0,59
115714,177.0,179
115715,141.0,177
115716,162.0,30
115717,179.0,30
115718,162.0,30
115719,141.0,177
115720,179.0,30
115721,55.0,30
115722,9.0,30
115723,152.0,177
115724,182.0,30
115725,179.0,30
115726,137.0,30
115727,9.0,177
115728,177.0,165
115729,9.0,127
115730,9.0,165
115731,177.0,165
115732,9.0,177
115733,30.0,30
115734,30.0,30
115735,162.0,30
115736,162.0,177
115737,55.0,30
115738,122.0,30
115739,143.0,30
115740,177.0,177
115741,160.0,142
115742,64.0,177
115743,152.0,142
115744,165.0,180
115745,122.0,164
115746,143.0,180
115747,122.0,142
115748,143.0,177
115749,122.0,8
115750,143.0,176
115751,122.0,139
115752,34.0,177
115753,152.0,30
115754,122.0,179
115755,152.0,30
115756,122.0,30
115757,122.0,59
115758,177.0,177
115759,137.0,59
115760,182.0,59
115761,177.0,152
115762,182.0,180
115763,9.0,59
115764,137.0,179
115765,177.0,177
115766,64.0,142
115767,98.0,177
115768,9.0,142
115769,99.0,164
115770,98.0,180
115771,99.0,180
115772,98.0,179
115773,99.0,30
115774,98.0,30
115775,99.0,30
115776,98.0,177
115777,99.0,30
115778,98.0,30
115779,99.0,30
115780,98.0,177
115781,127.0,142
115782,162.0,177
115783,162.0,142
115784,55.0,164
115785,99.0,180
115786,98.0,180
115787,9.0,30
115788,99.0,30
115789,98.0,30
115790,99.0,177
115791,162.0,30
115792,162.0,30
115793,55.0,30
115794,68.0,177
115795,99.0,30
115796,9.0,30
115797,179.0,30
115798,9.0,177
115799,130.0,30
115800,9.0,30
115801,9.0,30
115802,68.0,177
115803,165.0,30
115804,9.0,30
115805,122.0,30
115806,9.0,177
115807,122.0,30
115808,122.0,30
115809,34.0,30
115810,152.0,177
115811,122.0,142
115812,152.0,177
115813,122.0,142
115814,122.0,164
115815,177.0,180
115816,177.0,180
115817,167.0,30
115818,34.0,30
115819,34.0,30
115820,34.0,177
115821,34.0,142
115822,34.0,177
115823,34.0,8
115824,127.0,176
115825,34.0,139
115826,68.0,177
115827,68.0,179
115828,162.0,59
115829,162.0,59
115830,55.0,59
115831,167.0,152
115832,141.0,180
115833,34.0,59
115834,64.0,179
115835,55.0,177
115836,30.0,142
115837,162.0,177
115838,162.0,142
115839,55.0,164
115840,165.0,180
115841,122.0,180
115842,122.0,30
115843,172.0,30
115844,122.0,30
115845,34.0,177
115846,152.0,30
115847,152.0,30
115848,34.0,30
115849,122.0,177
115850,141.0,142
115851,152.0,177
115852,122.0,142
115853,122.0,164
115854,177.0,180
115855,137.0,180
115856,182.0,30
115857,41.0,30
115858,177.0,30
115859,152.0,177
115860,34.0,30
115861,182.0,30
115862,137.0,30
115863,177.0,177
115864,64.0,165
115865,165.0,127
115866,179.0,165
115867,122.0,165
115868,122.0,177
115869,9.0,30
115870,127.0,30
115871,9.0,30
115872,162.0,177
115873,9.0,30
115874,162.0,30
115875,55.0,30
115876,142.0,177
115877,140.0,30
115878,35.0,30
115879,35.0,30
115880,35.0,177
115881,142.0,30
115882,35.0,30
115883,164.0,30
115884,35.0,177
115885,35.0,142
115886,180.0,177
115887,118.0,142
115888,93.0,180
115889,94.0,164
115890,162.0,180
115891,61.0,30
115892,162.0,30
115893,55.0,30
115894,122.0,177
115895,34.0,142
115896,152.0,177
115897,122.0,8
115898,1.0,176
115899,172.0,139
115900,152.0,177
115901,35.0,179
115902,122.0,59
115903,177.0,59
115904,122.0,59
115905,165.0,152
115906,177.0,180
115907,122.0,59
115908,122.0,179
115909,35.0,177
115910,122.0,142
115911,121.0,177
115912,34.0,142
115913,118.0,164
115914,152.0,180
115915,122.0,180
115916,121.0,179
115917,152.0,30
115918,89.0,30
115919,122.0,30
115920,177.0,177
115921,122.0,30
115922,137.0,30
115923,182.0,30
115924,118.0,177
115925,94.0,30
115926,177.0,30
115927,152.0,30
115928,182.0,177
115929,179.0,142
115930,137.0,177
115931,177.0,142
115932,154.0,164
115933,116.0,180
115934,130.0,180
115935,35.0,142
115936,35.0,177
115937,89.0,142
115938,30.0,164
115939,130.0,159
115940,143.0,180
115941,118.0,35
115942,143.0,164
115943,127.0,27
115944,143.0,159
115945,9.0,35
115946,162.0,180
115947,9.0,159
115948,162.0,159
115949,9.0,180
115950,55.0,30
115951,9.0,30
115952,9.0,30
115953,118.0,177
115954,9.0,30
115955,94.0,30
115956,116.0,30
115957,143.0,177
115958,35.0,137
115959,160.0,30
115960,89.0,30
115961,143.0,137
115962,118.0,30
115963,143.0,30
115964,89.0,137
115965,143.0,30
115966,162.0,30
115967,142.0,137
115968,177.0,30
115969,162.0,30
115970,55.0,30
115971,165.0,30
115972,122.0,30
115973,122.0,30
115974,122.0,30
115975,34.0,30
115976,152.0,30
115977,122.0,177
115978,152.0,137
115979,122.0,30
115980,122.0,30
115981,177.0,30
115982,177.0,30
115983,118.0,137
115984,118.0,30
115985,94.0,30
115986,116.0,30
115987,35.0,30
115988,89.0,137
115989,179.0,30
115990,118.0,30
115991,141.0,30
115992,89.0,30
115993,179.0,137
115994,179.0,30
115995,127.0,30
115996,162.0,30
115997,162.0,30
115998,55.0,137
115999,118.0,30
116000,118.0,30
116001,94.0,30
116002,116.0,30
116003,35.0,30
116004,89.0,30
116005,118.0,177
116006,89.0,30
116007,118.0,137
116008,118.0,30
116009,162.0,30
116010,162.0,30
116011,55.0,30
116012,165.0,137
116013,122.0,30
116014,122.0,30
116015,122.0,30
116016,34.0,30
116017,152.0,137
116018,122.0,30
116019,152.0,30
116020,122.0,30
116021,122.0,30
116022,177.0,30
116023,137.0,30
116024,94.0,30
116025,182.0,177
116026,116.0,137
116027,177.0,30
116028,152.0,30
116029,182.0,30
116030,179.0,30
116031,137.0,137
116032,177.0,30
116033,35.0,30
116034,89.0,30
116035,130.0,30
116036,64.0,142
116037,177.0,177
116038,180.0,142
116039,59.0,180
116040,35.0,164
116041,41.0,180
116042,59.0,137
116043,35.0,30
116044,41.0,30
116045,142.0,30
116046,127.0,30
116047,177.0,137
116048,142.0,30
116049,162.0,30
116050,164.0,30
116051,180.0,30
116052,162.0,30
116053,162.0,177
116054,55.0,137
116055,142.0,30
116056,177.0,30
116057,160.0,142
116058,180.0,177
116059,59.0,8
116060,8.0,176
116061,176.0,139
116062,139.0,177
116063,177.0,179
116064,59.0,59
116065,35.0,59
116066,59.0,59
116067,162.0,152
116068,59.0,180
116069,162.0,59
116070,8.0,179
116071,176.0,177
116072,55.0,142
116073,165.0,177
116074,122.0,142
116075,122.0,142
116076,122.0,41
116077,34.0,164
116078,152.0,180
116079,122.0,180
116080,152.0,59
116081,122.0,35
116082,122.0,41
116083,177.0,59
116084,177.0,35
116085,127.0,41
116086,162.0,59
116087,34.0,35
116088,162.0,41
116089,55.0,59
116090,34.0,35
116091,34.0,41
116092,139.0,59
116093,34.0,35
116094,177.0,180
116095,143.0,137
116096,143.0,30
116097,41.0,30
116098,143.0,30
116099,143.0,30
116100,162.0,30
116101,34.0,177
116102,34.0,137
116103,162.0,30
116104,179.0,30
116105,55.0,30
116106,165.0,30
116107,122.0,30
116108,152.0,177
116109,122.0,137
116110,176.0,30
116111,139.0,30
116112,172.0,30
116113,122.0,30
116114,176.0,30
116115,34.0,30
116116,139.0,177
116117,152.0,142
116118,34.0,177
116119,122.0,142
116120,152.0,164
116121,34.0,180
116122,179.0,180
116123,122.0,137
116124,177.0,137
116125,122.0,137
116126,59.0,137
116127,137.0,137
116128,182.0,30
116129,35.0,30
116130,177.0,30
116131,152.0,30
116132,182.0,122
116133,137.0,122
116134,179.0,30
116135,177.0,30
116136,41.0,30
116137,59.0,30
116138,35.0,30
116139,41.0,30
116140,59.0,30
116141,35.0,30
116142,41.0,30
116143,59.0,137
116144,35.0,122
116145,152.0,30
116146,41.0,30
116147,176.0,30
116148,139.0,137
116149,59.0,30
116150,35.0,30
116151,9.0,30
116152,41.0,30
116153,9.0,30
116154,59.0,122
116155,127.0,30
116156,162.0,30
116157,162.0,30
116158,55.0,30
116159,35.0,30
116160,41.0,30
116161,59.0,177
116162,35.0,30
116163,41.0,30
116164,59.0,30
116165,35.0,30
116166,162.0,30
116167,162.0,30
116168,55.0,137
116169,41.0,122
116170,59.0,30
116171,35.0,30
116172,41.0,30
116173,59.0,30
116174,35.0,30
116175,41.0,30
116176,59.0,30
116177,141.0,30
116178,35.0,30
116179,41.0,30
116180,34.0,30
116181,179.0,30
116182,165.0,137
116183,152.0,122
116184,122.0,30
116185,176.0,30
116186,122.0,30
116187,139.0,137
116188,122.0,30
116189,141.0,30
116190,34.0,30
116191,34.0,30
116192,152.0,30
116193,179.0,165
116194,122.0,127
116195,141.0,127
116196,152.0,165
116197,179.0,165
116198,122.0,177
116199,122.0,122
116200,177.0,30
116201,177.0,30
116202,179.0,30
116203,179.0,30
116204,59.0,30
116205,35.0,30
116206,152.0,137
116207,176.0,137
116208,41.0,122
116209,139.0,30
116210,59.0,30
116211,35.0,30
116212,41.0,30
116213,59.0,30
116214,35.0,30
116215,141.0,30
116216,98.0,30
116217,99.0,122
116218,34.0,30
116219,179.0,30
116220,98.0,30
116221,152.0,30
116222,99.0,30
116223,176.0,30
116224,98.0,30
116225,99.0,30
116226,139.0,30
116227,141.0,30
116228,127.0,177
116229,34.0,30
116230,179.0,30
116231,141.0,30
116232,179.0,30
116233,162.0,30
116234,179.0,30
116235,162.0,30
116236,179.0,177
116237,162.0,142
116238,152.0,177
116239,176.0,142
116240,55.0,159
116241,139.0,164
116242,157.0,159
116243,17.0,180
116244,141.0,180
116245,34.0,137
116246,179.0,30
116247,152.0,30
116248,176.0,30
116249,139.0,30
116250,141.0,30
116251,34.0,30
116252,162.0,30
116253,179.0,142
116254,162.0,177
116255,141.0,142
116256,55.0,142
116257,179.0,114
116258,179.0,164
116259,179.0,114
116260,152.0,156
116261,176.0,179
116262,139.0,34
116263,34.0,156
116264,165.0,140
116265,179.0,114
116266,122.0,179
116267,152.0,140
116268,122.0,156
116269,176.0,179
116270,122.0,180
116271,139.0,140
116272,34.0,180
116273,141.0,179
116274,34.0,152
116275,152.0,140
116276,122.0,114
116277,179.0,156
116278,152.0,180
116279,179.0,30
116280,122.0,30
116281,177.0,30
116282,122.0,177
116283,137.0,137
116284,182.0,30
116285,160.0,30
116286,177.0,30
116287,152.0,30
116288,143.0,30
116289,182.0,177
116290,143.0,137
116291,143.0,30
116292,137.0,30
116293,177.0,137
116294,179.0,30
116295,152.0,30
116296,157.0,137
116297,176.0,30
116298,27.0,30
116299,139.0,137
116300,184.0,30
116301,27.0,30
116302,159.0,30
116303,127.0,142
116304,26.0,177
116305,22.0,142
116306,98.0,164
116307,162.0,180
116308,99.0,180
116309,162.0,137
116310,55.0,30
116311,35.0,30
116312,98.0,30
116313,99.0,30
116314,157.0,137
116315,118.0,30
116316,89.0,30
116317,162.0,30
116318,162.0,137
116319,1.0,30
116320,55.0,30
116321,165.0,30
116322,157.0,30
116323,35.0,30
116324,122.0,30
116325,27.0,177
116326,122.0,137
116327,159.0,30
116328,122.0,30
116329,34.0,30
116330,180.0,177
116331,152.0,137
116332,122.0,30
116333,142.0,30
116334,152.0,30
116335,177.0,137
116336,122.0,30
116337,122.0,30
116338,177.0,30
116339,177.0,137
116340,20.0,30
116341,118.0,30
116342,68.0,30
116343,89.0,142
116344,41.0,177
116345,59.0,142
116346,35.0,164
116347,118.0,180
116348,89.0,180
116349,130.0,30
116350,35.0,30
116351,35.0,30
116352,118.0,177
116353,89.0,179
116354,68.0,142
116355,130.0,30
116356,130.0,177
116357,130.0,30
116358,130.0,142
116359,35.0,30
116360,118.0,164
116361,127.0,177
116362,162.0,159
116363,162.0,180
116364,55.0,159
116365,89.0,180
116366,130.0,30
116367,35.0,30
116368,42.0,30
116369,59.0,177
116370,162.0,142
116371,162.0,177
116372,55.0,142
116373,165.0,164
116374,122.0,180
116375,68.0,180
116376,122.0,137
116377,122.0,30
116378,34.0,30
116379,152.0,30
116380,122.0,30
116381,141.0,30
116382,152.0,30
116383,34.0,30
116384,179.0,177
116385,122.0,30
116386,177.0,30
116387,122.0,30
116388,137.0,30
116389,35.0,30
116390,182.0,30
116391,41.0,30
116392,177.0,30
116393,152.0,30
116394,152.0,30
116395,176.0,30
116396,182.0,118
116397,179.0,118
116398,137.0,89
116399,139.0,118
116400,177.0,118
116401,59.0,35
116402,35.0,30
116403,41.0,30
116404,59.0,30
116405,35.0,30
116406,41.0,30
116407,59.0,30
116408,35.0,30
116409,41.0,30
116410,59.0,30
116411,35.0,30
116412,41.0,30
116413,59.0,30
116414,35.0,30
116415,41.0,30
116416,127.0,30
116417,162.0,30
116418,162.0,30
116419,141.0,137
116420,55.0,30
116421,34.0,30
116422,152.0,30
116423,179.0,30
116424,166.0,30
116425,179.0,30
116426,152.0,30
116427,179.0,177
116428,176.0,30
116429,139.0,30
116430,162.0,30
116431,141.0,30
116432,162.0,30
116433,55.0,177
116434,34.0,30
116435,179.0,30
116436,165.0,30
116437,152.0,30
116438,122.0,30
116439,176.0,177
116440,122.0,115
116441,139.0,30
116442,122.0,30
116443,141.0,152
116444,34.0,35
116445,34.0,115
116446,152.0,35
116447,179.0,35
116448,122.0,35
116449,9.0,35
116450,152.0,35
116451,9.0,169
116452,122.0,68
116453,177.0,35
116454,122.0,27
116455,177.0,30
116456,9.0,30
116457,152.0,30
116458,9.0,177
116459,179.0,30
116460,9.0,30
116461,179.0,142
116462,179.0,30
116463,152.0,177
116464,59.0,30
116465,176.0,142
116466,139.0,30
116467,68.0,164
116468,35.0,177
116469,41.0,180
116470,68.0,180
116471,141.0,127
116472,59.0,127
116473,34.0,127
116474,179.0,127
116475,9.0,127
116476,118.0,127
116477,9.0,127
116478,179.0,127
116479,125.0,127
116480,179.0,127
116481,125.0,127
116482,130.0,127
116483,89.0,127
116484,35.0,127
116485,35.0,127
116486,127.0,30
116487,89.0,30
116488,118.0,142
116489,162.0,30
116490,162.0,177
116491,162.0,30
116492,55.0,142
116493,152.0,30
116494,166.0,164
116495,179.0,177
116496,179.0,180
116497,116.0,180
116498,157.0,142
116499,162.0,40
116500,162.0,115
116501,55.0,177
116502,89.0,157
116503,165.0,34
116504,122.0,152
116505,35.0,42
116506,122.0,42
116507,130.0,153
116508,172.0,27
116509,122.0,27
116510,35.0,41
116511,89.0,89
116512,34.0,69
116513,152.0,118
116514,122.0,89
116515,152.0,35
116516,118.0,35
116517,89.0,89
116518,122.0,41
116519,177.0,69
116520,122.0,118
116521,35.0,89
116522,137.0,35
116523,98.0,34
116524,182.0,152
116525,99.0,35
116526,157.0,35
116527,177.0,118
116528,35.0,89
116529,152.0,35
116530,89.0,27
116531,182.0,35
116532,179.0,27
116533,137.0,157
116534,118.0,27
116535,165.0,180
116536,89.0,27
116537,122.0,27
116538,122.0,27
116539,122.0,27
116540,34.0,30
116541,35.0,30
116542,130.0,30
116543,152.0,30
116544,35.0,30
116545,122.0,177
116546,98.0,30
116547,152.0,30
116548,99.0,137
116549,122.0,30
116550,122.0,30
116551,177.0,30
116552,177.0,137
116553,93.0,30
116554,177.0,30
116555,94.0,30
116556,118.0,137
116557,116.0,30
116558,89.0,30
116559,41.0,30
116560,118.0,137
116561,125.0,30
116562,125.0,30
116563,127.0,30
116564,162.0,30
116565,162.0,30
116566,55.0,30
116567,130.0,177
116568,35.0,137
116569,116.0,30
116570,157.0,30
116571,35.0,30
116572,35.0,137
116573,98.0,30
116574,48.0,30
116575,99.0,30
116576,27.0,142
116577,41.0,177
116578,27.0,142
116579,159.0,164
116580,162.0,180
116581,26.0,180
116582,162.0,30
116583,55.0,30
116584,98.0,137
116585,99.0,30
116586,93.0,30
116587,152.0,30
116588,94.0,30
116589,116.0,30
116590,116.0,30
116591,160.0,177
116592,116.0,30
116593,88.0,30
116594,89.0,30
116595,179.0,30
116596,179.0,30
116597,118.0,177
116598,89.0,137
116599,98.0,30
116600,99.0,30
116601,157.0,30
116602,17.0,137
116603,35.0,30
116604,35.0,30
116605,118.0,30
116606,165.0,165
116607,122.0,127
116608,89.0,165
116609,122.0,165
116610,122.0,177
116611,35.0,137
116612,34.0,30
116613,35.0,30
116614,152.0,30
116615,122.0,30
116616,41.0,30
116617,152.0,137
116618,122.0,30
116619,122.0,30
116620,177.0,30
116621,137.0,137
116622,182.0,30
116623,177.0,30
116624,182.0,30
116625,41.0,137
116626,137.0,30
116627,177.0,30
116628,98.0,30
116629,99.0,30
116630,127.0,30
116631,98.0,30
116632,99.0,177
116633,22.0,137
116634,98.0,30
116635,162.0,30
116636,162.0,30
116637,99.0,137
116638,55.0,30
116639,157.0,30
116640,98.0,30
116641,99.0,30
116642,98.0,30
116643,99.0,137
116644,162.0,30
116645,162.0,30
116646,116.0,30
116647,35.0,30
116648,55.0,30
116649,157.0,30
116650,165.0,177
116651,157.0,137
116652,122.0,30
116653,122.0,30
116654,98.0,30
116655,122.0,137
116656,99.0,30
116657,98.0,30
116658,122.0,30
116659,34.0,137
116660,99.0,30
116661,152.0,30
116662,22.0,30
116663,122.0,30
116664,98.0,30
116665,99.0,30
116666,152.0,30
116667,122.0,30
116668,177.0,177
116669,122.0,137
116670,20.0,30
116671,177.0,30
116672,98.0,30
116673,99.0,30
116674,98.0,30
116675,99.0,142
116676,27.0,30
116677,178.0,177
116678,142.0,30
116679,165.0,30
116680,157.0,177
116681,122.0,142
116682,157.0,164
116683,98.0,41
116684,122.0,180
116685,99.0,60
116686,1.0,159
116687,122.0,159
116688,34.0,180
116689,116.0,137
116690,152.0,30
116691,122.0,30
116692,116.0,30
116693,152.0,30
116694,124.0,30
116695,122.0,30
116696,122.0,30
116697,177.0,142
116698,137.0,177
116699,164.0,142
116700,182.0,180
116701,180.0,164
116702,27.0,180
116703,177.0,30
116704,152.0,35
116705,124.0,35
116706,35.0,30
116707,127.0,30
116708,26.0,35
116709,98.0,94
116710,162.0,116
116711,99.0,35
116712,162.0,88
116713,22.0,30
116714,98.0,30
116715,55.0,30
116716,99.0,30
116717,152.0,30
116718,182.0,63
116719,137.0,30
116720,177.0,30
116721,159.0,30
116722,26.0,30
116723,162.0,30
116724,162.0,30
116725,55.0,30
116726,27.0,30
116727,116.0,30
116728,159.0,30
116729,61.0,30
116730,180.0,30
116731,180.0,30
116732,35.0,30
116733,35.0,30
116734,118.0,30
116735,118.0,30
116736,94.0,137
116737,116.0,30
116738,35.0,30
116739,35.0,30
116740,116.0,30
116741,89.0,30
116742,157.0,30
116743,130.0,30
116744,157.0,177
116745,41.0,142
116746,99.0,177
116747,157.0,142
116748,17.0,164
116749,165.0,180
116750,152.0,180
116751,122.0,179
116752,98.0,30
116753,99.0,30
116754,122.0,30
116755,98.0,30
116756,122.0,30
116757,34.0,177
116758,99.0,30
116759,22.0,30
116760,152.0,30
116761,122.0,30
116762,98.0,30
116763,152.0,177
116764,99.0,127
116765,122.0,127
116766,177.0,142
116767,122.0,30
116768,177.0,30
116769,41.0,177
116770,179.0,142
116771,179.0,164
116772,34.0,180
116773,152.0,180
116774,152.0,127
116775,35.0,177
116776,179.0,127
116777,34.0,177
116778,152.0,30
116779,34.0,30
116780,152.0,30
116781,34.0,177
116782,152.0,137
116783,116.0,30
116784,127.0,30
116785,35.0,30
116786,157.0,137
116787,157.0,30
116788,41.0,30
116789,162.0,30
116790,162.0,137
116791,55.0,30
116792,34.0,30
116793,152.0,30
116794,27.0,137
116795,34.0,30
